Region,Location,Sex,2015,2016,2017,2018,2019,2020,2021,Mean/Expected_Mortality,STANDARD_DEVIATION,Z-Score(95%),Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,Excess_mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Хасково,Стамболово,Male,55.0,54.0,68.0,51.0,58.0,70.0,73.0,57.2,5.8,1.96,5.1,52.1,62.300000000000004,15.8,27.6,10.4,57.2 (±5.1),15.8 (±5.1),27.6% (±10.4%)
Хасково,Стамболово,Total,115.0,99.0,120.0,97.0,90.0,125.0,135.0,104.2,11.4,1.96,10.0,94.2,114.2,30.8,29.6,11.4,104.2 (±10.0),30.8 (±10.0),29.6% (±11.4%)
Хасково,Тополовград,Female,145.0,102.0,110.0,104.0,92.0,107.0,142.0,110.6,18.2,1.96,16.0,94.6,126.6,31.4,28.4,16.2,110.6 (±16.0),31.4 (±16.0),28.4% (±16.2%)
Хасково,Тополовград,Male,138.0,131.0,123.0,113.0,118.0,144.0,158.0,124.6,9.0,1.96,7.9,116.69999999999999,132.5,33.4,26.8,7.6,124.6 (±7.9),33.4 (±7.9),26.8% (±7.6%)
Хасково,Тополовград,Total,283.0,233.0,233.0,217.0,210.0,251.0,300.0,235.2,25.5,1.96,22.4,212.79999999999998,257.59999999999997,64.8,27.6,11.1,235.2 (±22.4),64.8 (±22.4),27.6% (±11.1%)
Хасково,Харманли,Female,201.0,195.0,166.0,194.0,198.0,210.0,278.0,190.8,12.6,1.96,11.0,179.8,201.8,87.2,45.7,7.9,190.8 (±11.0),87.2 (±11.0),45.7% (±7.9%)
Хасково,Харманли,Male,219.0,191.0,232.0,186.0,194.0,234.0,310.0,204.4,17.9,1.96,15.7,188.70000000000002,220.1,105.6,51.7,10.9,204.4 (±15.7),105.6 (±15.7),51.7% (±10.9%)
Хасково,Харманли,Total,420.0,386.0,398.0,380.0,392.0,444.0,588.0,395.2,13.8,1.96,12.1,383.09999999999997,407.3,192.8,48.8,4.4,395.2 (±12.1),192.8 (±12.1),48.8% (±4.4%)
Хасково,Хасково,Female,606.0,622.0,599.0,605.0,606.0,692.0,850.0,607.6,7.7,1.96,6.7,600.9,614.3000000000001,242.4,39.9,1.5,607.6 (±6.7),242.4 (±6.7),39.9% (±1.5%)
Хасково,Хасково,Male,668.0,673.0,663.0,660.0,702.0,765.0,896.0,673.2,15.1,1.96,13.2,660.0,686.4000000000001,222.8,33.1,2.6,673.2 (±13.2),222.8 (±13.2),33.1% (±2.6%)
Хасково,Хасково,Total,1274.0,1295.0,1262.0,1265.0,1308.0,1457.0,1746.0,1280.8,17.8,1.96,15.6,1265.2,1296.3999999999999,465.2,36.3,1.6,1280.8 (±15.6),465.2 (±15.6),36.3% (±1.6%)
Шумен,Велики Преслав,Female,120.0,98.0,114.0,112.0,99.0,111.0,167.0,108.6,8.7,1.96,7.6,101.0,116.19999999999999,58.4,53.8,10.1,108.6 (±7.6),58.4 (±7.6),53.8% (±10.1%)
Шумен,Велики Преслав,Male,143.0,101.0,108.0,122.0,127.0,128.0,173.0,120.2,14.7,1.96,12.9,107.3,133.1,52.8,43.9,13.9,120.2 (±12.9),52.8 (±12.9),43.9% (±13.9%)
Шумен,Велики Преслав,Total,263.0,199.0,222.0,234.0,226.0,239.0,340.0,228.8,20.7,1.96,18.1,210.70000000000002,246.9,111.2,48.6,10.9,228.8 (±18.1),111.2 (±18.1),48.6% (±10.9%)
Шумен,Венец,Female,41.0,45.0,52.0,55.0,44.0,66.0,78.0,47.4,5.2,1.96,4.6,42.8,52.0,30.6,64.6,14.6,47.4 (±4.6),30.6 (±4.6),64.6% (±14.6%)
Шумен,Венец,Male,55.0,52.0,49.0,57.0,55.0,61.0,85.0,53.6,2.8,1.96,2.5,51.1,56.1,31.4,58.6,7.1,53.6 (±2.5),31.4 (±2.5),58.6% (±7.1%)
Шумен,Венец,Total,96.0,97.0,101.0,112.0,99.0,127.0,163.0,101.0,5.8,1.96,5.1,95.9,106.1,62.0,61.4,7.8,101.0 (±5.1),62.0 (±5.1),61.4% (±7.8%)
Шумен,Върбица,Female,68.0,65.0,62.0,59.0,57.0,77.0,91.0,62.2,4.0,1.96,3.5,58.7,65.7,28.8,46.3,7.8,62.2 (±3.5),28.8 (±3.5),46.3% (±7.8%)
Шумен,Върбица,Male,62.0,71.0,91.0,69.0,69.0,78.0,125.0,72.4,9.8,1.96,8.6,63.800000000000004,81.0,52.6,72.7,18.4,72.4 (±8.6),52.6 (±8.6),72.7% (±18.4%)
Шумен,Върбица,Total,130.0,136.0,153.0,128.0,126.0,155.0,216.0,134.6,9.8,1.96,8.6,126.0,143.2,81.4,60.5,9.7,134.6 (±8.6),81.4 (±8.6),60.5% (±9.7%)
Шумен,Каолиново,Female,69.0,78.0,71.0,91.0,83.0,105.0,107.0,78.4,8.0,1.96,7.0,71.4,85.4,28.6,36.5,11.2,78.4 (±7.0),28.6 (±7.0),36.5% (±11.2%)
Шумен,Каолиново,Male,92.0,72.0,84.0,96.0,98.0,109.0,112.0,88.4,9.5,1.96,8.3,80.10000000000001,96.7,23.6,26.7,10.9,88.4 (±8.3),23.6 (±8.3),26.7% (±10.9%)
Шумен,Каолиново,Total,161.0,150.0,155.0,187.0,181.0,214.0,219.0,166.8,14.6,1.96,12.8,154.0,179.60000000000002,52.2,31.3,9.4,166.8 (±12.8),52.2 (±12.8),31.3% (±9.4%)
Шумен,Каспичан,Female,67.0,63.0,68.0,72.0,58.0,84.0,92.0,65.6,4.8,1.96,4.2,61.39999999999999,69.8,26.4,40.2,8.4,65.6 (±4.2),26.4 (±4.2),40.2% (±8.4%)
Шумен,Каспичан,Male,87.0,91.0,69.0,80.0,81.0,82.0,103.0,81.6,7.5,1.96,6.6,75.0,88.19999999999999,21.4,26.2,9.4,81.6 (±6.6),21.4 (±6.6),26.2% (±9.4%)
Шумен,Каспичан,Total,154.0,154.0,137.0,152.0,139.0,166.0,195.0,147.2,7.6,1.96,6.7,140.5,153.89999999999998,47.8,32.5,5.8,147.2 (±6.7),47.8 (±6.7),32.5% (±5.8%)
Шумен,Никола Козлево,Female,46.0,39.0,40.0,36.0,43.0,64.0,77.0,40.8,3.4,1.96,3.0,37.8,43.8,36.2,88.7,12.9,40.8 (±3.0),36.2 (±3.0),88.7% (±12.9%)
Шумен,Никола Козлево,Male,47.0,39.0,39.0,47.0,47.0,57.0,69.0,43.8,3.9,1.96,3.4,40.4,47.199999999999996,25.2,57.5,11.3,43.8 (±3.4),25.2 (±3.4),57.5% (±11.3%)
Шумен,Никола Козлево,Total,93.0,78.0,79.0,83.0,90.0,121.0,146.0,84.6,6.0,1.96,5.3,79.3,89.89999999999999,61.4,72.6,10.2,84.6 (±5.3),61.4 (±5.3),72.6% (±10.2%)
Шумен,Нови пазар,Female,128.0,124.0,144.0,128.0,132.0,161.0,183.0,131.2,6.9,1.96,6.0,125.19999999999999,137.2,51.8,39.5,6.1,131.2 (±6.0),51.8 (±6.0),39.5% (±6.1%)
Шумен,Нови пазар,Male,144.0,135.0,164.0,139.0,144.0,149.0,205.0,145.2,10.0,1.96,8.8,136.39999999999998,154.0,59.8,41.2,8.1,145.2 (±8.8),59.8 (±8.8),41.2% (±8.1%)
Шумен,Нови пазар,Total,272.0,259.0,308.0,267.0,276.0,310.0,388.0,276.4,16.8,1.96,14.7,261.7,291.09999999999997,111.6,40.4,7.1,276.4 (±14.7),111.6 (±14.7),40.4% (±7.1%)
Шумен,Смядово,Female,79.0,61.0,71.0,72.0,50.0,94.0,86.0,66.6,10.1,1.96,8.9,57.699999999999996,75.5,19.4,29.1,15.2,66.6 (±8.9),19.4 (±8.9),29.1% (±15.2%)
Шумен,Смядово,Male,79.0,63.0,74.0,79.0,65.0,67.0,99.0,72.0,6.8,1.96,6.0,66.0,78.0,27.0,37.5,10.6,72.0 (±6.0),27.0 (±6.0),37.5% (±10.6%)
Шумен,Смядово,Total,158.0,124.0,145.0,151.0,115.0,161.0,185.0,138.6,16.4,1.96,14.4,124.19999999999999,153.0,46.4,33.5,12.6,138.6 (±14.4),46.4 (±14.4),33.5% (±12.6%)
Шумен,Хитрино,Female,70.0,63.0,56.0,58.0,69.0,70.0,75.0,63.2,5.6,1.96,4.9,58.300000000000004,68.10000000000001,11.8,18.7,8.6,63.2 (±4.9),11.8 (±4.9),18.7% (±8.6%)
Шумен,Хитрино,Male,74.0,68.0,66.0,66.0,82.0,70.0,88.0,71.2,6.1,1.96,5.3,65.9,76.5,16.8,23.6,8.6,71.2 (±5.3),16.8 (±5.3),23.6% (±8.6%)
Шумен,Хитрино,Total,144.0,131.0,122.0,124.0,151.0,140.0,163.0,134.4,11.3,1.96,9.9,124.5,144.3,28.6,21.3,8.3,134.4 (±9.9),28.6 (±9.9),21.3% (±8.3%)
Шумен,Шумен,Female,634.0,607.0,643.0,651.0,600.0,677.0,899.0,627.0,20.0,1.96,17.5,609.5,644.5,272.0,43.4,3.9,627.0 (±17.5),272.0 (±17.5),43.4% (±3.9%)
Шумен,Шумен,Male,649.0,613.0,661.0,679.0,689.0,806.0,885.0,658.2,26.5,1.96,23.2,635.0,681.4000000000001,226.8,34.5,4.6,658.2 (±23.2),226.8 (±23.2),34.5% (±4.6%)
Шумен,Шумен,Total,1283.0,1220.0,1304.0,1330.0,1289.0,1483.0,1784.0,1285.2,36.4,1.96,31.9,1253.3,1317.1000000000001,498.8,38.8,3.4,1285.2 (±31.9),498.8 (±31.9),38.8% (±3.4%)
Ямбол,Болярово,Female,68.0,62.0,60.0,63.0,56.0,61.0,52.0,61.8,3.9,1.96,3.4,58.4,65.2,-9.8,-15.9,4.3,61.8 (±3.4),-9.8 (±3.4),-15.9% (±4.3%)
Ямбол,Болярово,Male,53.0,58.0,59.0,51.0,61.0,66.0,59.0,56.4,3.8,1.96,3.3,53.1,59.699999999999996,2.6,4.6,5.8,56.4 (±3.3),2.6 (±3.3),4.6% (±5.8%)
Ямбол,Болярово,Total,121.0,120.0,119.0,114.0,117.0,127.0,111.0,118.2,2.5,1.96,2.2,116.0,120.4,-7.2,-6.1,1.7,118.2 (±2.2),-7.2 (±2.2),-6.1% (±1.7%)
Ямбол,Елхово,Female,166.0,114.0,155.0,137.0,147.0,150.0,167.0,143.8,17.7,1.96,15.5,128.3,159.3,23.2,16.1,11.3,143.8 (±15.5),23.2 (±15.5),16.1% (±11.3%)
Ямбол,Елхово,Male,158.0,143.0,153.0,153.0,170.0,148.0,186.0,155.4,8.8,1.96,7.7,147.70000000000002,163.1,30.6,19.7,5.7,155.4 (±7.7),30.6 (±7.7),19.7% (±5.7%)
Ямбол,Елхово,Total,324.0,257.0,308.0,290.0,317.0,298.0,353.0,299.2,24.0,1.96,21.0,278.2,320.2,53.8,18.0,7.8,299.2 (±21.0),53.8 (±21.0),18.0% (±7.8%)
Ямбол,Стралджа,Female,132.0,110.0,124.0,131.0,122.0,119.0,163.0,123.8,7.9,1.96,6.9,116.89999999999999,130.7,39.2,31.7,7.0,123.8 (±6.9),39.2 (±6.9),31.7% (±7.0%)
Ямбол,Стралджа,Male,161.0,129.0,142.0,146.0,132.0,141.0,183.0,142.0,11.4,1.96,10.0,132.0,152.0,41.0,28.9,8.5,142.0 (±10.0),41.0 (±10.0),28.9% (±8.5%)
Ямбол,Стралджа,Total,293.0,239.0,266.0,277.0,254.0,260.0,346.0,265.8,18.6,1.96,16.3,249.5,282.1,80.2,30.2,7.5,265.8 (±16.3),80.2 (±16.3),30.2% (±7.5%)
Ямбол,Тунджа,Female,283.0,279.0,253.0,292.0,277.0,299.0,308.0,276.8,13.0,1.96,11.4,265.40000000000003,288.2,31.2,11.3,4.4,276.8 (±11.4),31.2 (±11.4),11.3% (±4.4%)
Ямбол,Тунджа,Male,371.0,309.0,330.0,314.0,293.0,338.0,386.0,323.4,26.6,1.96,23.3,300.09999999999997,346.7,62.6,19.4,8.1,323.4 (±23.3),62.6 (±23.3),19.4% (±8.1%)
Ямбол,Тунджа,Total,654.0,588.0,583.0,606.0,570.0,637.0,694.0,600.2,29.3,1.96,25.7,574.5,625.9000000000001,93.8,15.6,4.7,600.2 (±25.7),93.8 (±25.7),15.6% (±4.7%)
Ямбол,Ямбол,Female,473.0,409.0,426.0,430.0,412.0,536.0,565.0,430.0,22.9,1.96,20.1,409.9,450.1,135.0,31.4,5.9,430.0 (±20.1),135.0 (±20.1),31.4% (±5.9%)
Ямбол,Ямбол,Male,476.0,492.0,462.0,516.0,451.0,591.0,677.0,479.4,22.9,1.96,20.1,459.29999999999995,499.5,197.6,41.2,5.7,479.4 (±20.1),197.6 (±20.1),41.2% (±5.7%)
Ямбол,Ямбол,Total,949.0,901.0,888.0,946.0,863.0,1127.0,1242.0,909.4,33.4,1.96,29.3,880.1,938.6999999999999,332.6,36.6,4.3,909.4 (±29.3),332.6 (±29.3),36.6% (±4.3%)
